price,postal_code,address,bed,full_bath,half_bath,property_area,property_type
479900,T3M0E9,142 AUBURN BAY CLOSE SE,3.0,2.0,1.0,2076.0,house
565000,T2J1A8,9736 ACADEMY DR SE,4.0,2.0,,1023.0,house
235000,T3H5X4,502 - 20 DISCOVERY RIDGE CLOSE SW,1.0,1.0,,736.0,condo
274900,T2X4C4,95 WALDEN Path SE,2.0,2.0,1.0,1263.0,townhouse
559900,T3N0X8,52 RED EMBERS SQ NE,4.0,2.0,1.0,2238.0,house
374900,T2E3W8,310 - 730 5 ST NE,2.0,2.0,,892.0,condo
259500,T2Z1H5,145 - 130 NEW BRIGHTON WAY SE,2.0,2.0,1.0,1274.0,townhouse
374500,T2C0Y6,7408 24 ST SE,4.0,2.0,,1081.0,house
830000,T3H1Z8,135 COACH LIGHT BAY SW,5.0,3.0,1.0,2455.0,house
885000,T2E5C3,1309 COLGROVE AVE NE,,,,,
309900,T3G4A1,907 CITADEL Heights NW,3.0,2.0,1.0,1370.0,townhouse
363900,T2X4M6,124 WOLF HOLLOW Park SE,3.0,2.0,1.0,1293.0,townhouse
469900,T2X2S2,81 SUNVISTA CLOSE SE,4.0,2.0,1.0,1825.0,house
589900,T3M0L1,108 AUBURN GLEN MANOR SE,3.0,2.0,1.0,2340.0,house
575000,T3M1S5,4 CRANBROOK PL SE,3.0,3.0,1.0,2313.0,house
195000,T2G1S7,1001 - 624 8 AVE SE,,1.0,,343.0,condo
324900,T2N3R7,105 - 2134 KENSINGTON RD NW,2.0,2.0,,907.0,condo
424900,T2K5B8,8031 HUNTINGTON ST NE,5.0,2.0,,1101.0,house
419900,T3N1G7,8 CORNERSTONE AVE NE,4.0,3.0,1.0,1393.0,house
754900,T2Z3B2,162 DOUGLAS WOODS HILL SE,4.0,3.0,1.0,2140.0,house
199900,T2X0V5,2103 - 175 SILVERADO BLVD SW,1.0,1.0,,597.0,condo
1125000,T3E7Y4,24 DIEPPE DR SW,4.0,3.0,1.0,2811.0,house
265000,T2Z0A4,3341 NEW BRIGHTON Gardens SE,2.0,2.0,1.0,1106.0,townhouse
299900,T2X4E3,313 - 10 WALGROVE WALK SE,2.0,2.0,,957.0,condo
259000,T2T4M4,201 - 2114 17 ST SW,2.0,1.0,1.0,1029.0,condo
359000,T3M0L8,180 CRANBERRY LANE SE,3.0,2.0,1.0,1204.0,house
459900,T1Y7B3,98 ANAHEIM PL NE,4.0,3.0,1.0,1705.0,house
229000,T2G1T2,1207 - 450 8 AVE SE,1.0,1.0,,401.0,condo
329900,T2R1K6,1001 - 1140 15 AVE SW,1.0,2.0,,1201.0,condo
425000,T2R0X4,505 - 626 14 AVE SW,2.0,2.0,,961.0,condo
559900,T2C3Z8,12 RIVERVIEW MEWS SE,4.0,2.0,1.0,1900.0,house
329800,T2E1R3,203 - 449 20 AVE NE,2.0,1.0,1.0,1182.0,townhouse
209000,T3C0N2,113 - 1602 11 AVE SW,2.0,1.0,,850.0,condo
216900,T3H3K5,112 - 10 SIERRA MORENA MEWS SW,2.0,2.0,,791.0,condo
419990,T3J4T1,102 TARAVISTA DR NE,5.0,2.0,1.0,1078.0,house
544900,T3B5B9,3934 POINT MCKAY Road NW,3.0,2.0,1.0,1425.0,townhouse
2100000,T3M2Y4,169 CRANBROOK PT SE,4.0,4.0,1.0,4319.0,house
219900,T2S0C5,104 - 540 18 AVE SW,2.0,1.0,,789.0,condo
539900,T2Z0P9,53 BRIGHTONWOODS GDNS SE,3.0,2.0,1.0,2175.0,house
699000,T3C2G8,335 SHARON AVE SW,3.0,2.0,,896.0,house
344900,T2S2G5,219 - 323 20 AVE SW,2.0,2.0,,694.0,condo
574900,T2V3X6,422 OAKHILL PL SW,3.0,2.0,,1102.0,house
847900,T2X4G4,96 WALCREST VIEW SE,5.0,4.0,1.0,2741.0,house
349000,T2G0C7,2204 - 433 11 AVE SE,1.0,1.0,,810.0,condo
390000,T2E2J2,2 - 405 33 AVE NE,3.0,2.0,1.0,1222.0,townhouse
529000,T2H1V1,524 88 AVE SE,4.0,2.0,1.0,1093.0,house
484900,T3L1A3,91 SCENIC ACRES DR NW,6.0,3.0,1.0,2086.0,house
629900,T2N3S8,2834 PARKDALE BLVD NW,4.0,3.0,1.0,1586.0,house
400000,T2G1B5,220 - 35 INGLEWOOD PK SE,2.0,2.0,,1259.0,condo
474000,T2M1E6,909 20 AVE NW,4.0,2.0,,902.0,house
649900,T2Y3Y8,155 EVERGREEN HTS SW,5.0,3.0,1.0,2321.0,house
929900,T3E1K8,2136 53 AVE SW,4.0,3.0,1.0,1965.0,house
434900,T2W0P1,736 SIERRA CRES SW,5.0,2.0,,1137.0,house
190000,T2K5Y6,5 - 101 GRIER TERR NE,2.0,1.0,,968.0,townhouse
674900,T2J3V2,731 PARKWOOD WAY SE,6.0,2.0,1.0,1386.0,house
269900,T3C3X7,903 - 99 SPRUCE PL SW,2.0,2.0,,822.0,condo
133900,T2H1N2,309 - 315 HERITAGE DR SE,2.0,1.0,1.0,858.0,condo
569000,T2X0Z9,44 WALDEN MOUNT SE,4.0,3.0,1.0,2126.0,house
727500,T2T3S8,3629 13A ST SW,3.0,2.0,,1584.0,house
185000,T2R0L7,701 - 1123 13 AVE SW,1.0,1.0,,602.0,condo
699000,T2T4H6,4112 16 ST SW,4.0,2.0,1.0,1766.0,house
249900,T3K4L7,5 Sandpiper  Link NW,3.0,1.0,1.0,1067.0,townhouse
499900,T2M0G8,208 15 AVE NW,2.0,1.0,,902.0,house
249900,T2A6E4,77 FONDA DR SE,5.0,2.0,,957.0,house
240000,T2S0E6,402 - 313 20 AVE SW,2.0,1.0,,687.0,condo
514900,T3G6A1,53 ROCKYSPRING PT NW,4.0,3.0,1.0,2140.0,house
955500,T2T2V2,1908 49 AVE SW,4.0,3.0,1.0,1865.0,house
439900,T3R0C1,103 KINCORA GLEN GREEN NW,3.0,2.0,1.0,1771.0,house
580000,T3J0W2,20 SADDLELAKE COMMON NE,6.0,4.0,1.0,2287.0,house
435000,T3P1G7,54 EVANSFORD GROVE NW,3.0,2.0,1.0,1827.0,house
177100,T2B1V9,36 DOVERDALE Mews SE,3.0,1.0,1.0,829.0,townhouse
899900,T2M3T7,2519 18 ST NW,4.0,3.0,,2253.0,house
189900,T2E0L2,202 - 540 5 AVE NE,1.0,1.0,,548.0,condo
1199900,T3H2A7,7007 11 AVE SW,4.0,3.0,,2373.0,house
259000,T2G5N7,103 - 1835 10 AVE SE,4.0,1.0,,1053.0,townhouse
1199000,T3H3Y7,40 SLOPES GROVE SW,3.0,2.0,2.0,2305.0,house
599900,T3H5K7,55 SIENNA PARK CRES SW,4.0,2.0,1.0,2066.0,house
299900,T2Z1Y8,23 MCKENNA CRES SE,3.0,1.0,1.0,1164.0,house
624900,T3J0R8,8471 SADDLEBROOK DR NE,6.0,4.0,2.0,2300.0,house
124900,T2V0M3,7 - 605 67 AVE SW,1.0,1.0,,475.0,condo
739900,T3C2M2,2444 SOVEREIGN CRES SW,5.0,3.0,1.0,2259.0,house
1299000,T3H6B1,7817 8A AVE SW,3.0,2.0,1.0,3267.0,house
435000,T2N3E1,1004 MEMORIAL Drive NW,3.0,2.0,1.0,978.0,townhouse
1249800,T2T1N5,2114 29 AVE SW,4.0,4.0,1.0,2339.0,house
235000,T3M1Z8,309 - 22 AUBURN BAY LINK SE,2.0,2.0,,844.0,condo
174900,T2R0L7,604 - 1123 13 AVE SW,1.0,1.0,,557.0,condo
539900,T3A5C2,11 HAMPTONS GROVE NW,5.0,3.0,1.0,2281.0,house
169900,T2B2N9,20 - 4769 HUBALTA RD SE,3.0,1.0,1.0,1000.0,townhouse
303000,T3K1L1,116 BEDFORD CIR NE,4.0,2.0,,1109.0,house
244900,T3H3L9,1117 - 1818 SIMCOE BLVD SW,2.0,2.0,,990.0,condo
318500,T3N0R9,713 Skyview Ranch Grove NE,3.0,2.0,1.0,1462.0,townhouse
219900,T3H0Y4,106 - 7 WESTPARK COMMON SW,1.0,1.0,,538.0,condo
1144000,T3H2G5,21 CHRISTIE BRIAR GREEN SW,4.0,3.0,1.0,2652.0,house
449900,T2Y0G5,126 EVERGLEN CRES SW,4.0,3.0,1.0,1929.0,house
599000,T2N0G3,1767 2 AVE NW,2.0,1.0,1.0,1526.0,house
395000,T2Y4X9,18 BRIDLECREST BLVD SW,3.0,2.0,1.0,1660.0,house
199900,T3C2Y8,201 - 504 CEDAR CRES SW,3.0,1.0,1.0,958.0,condo
568900,T2C5G3,306 QUARRY PARK Boulevard SE,3.0,3.0,1.0,1558.0,townhouse
774900,T2V0G4,729 55 AVE SW,4.0,3.0,1.0,1774.0,house
239900,T2K5S3,49 - 7205 4 ST NE,3.0,1.0,2.0,1170.0,townhouse
749900,T2R1M5,510 - 720 13 AVE SW,2.0,2.0,,1511.0,condo
1299900,T2P0V2,"2102, 888 4 Avenue SW",2.0,2.0,,1669.0,condo
388000,T3G5K9,223 CITADEL MESA CLOSE NW,3.0,2.0,1.0,1354.0,house
929900,T3L0B2,42 TUSCANY ESTATES CRES NW,4.0,3.0,1.0,2670.0,house
239800,T2Y3X8,233 BRIDLEWOOD LANE SW,2.0,1.0,1.0,1060.0,townhouse
264900,O0O0O0,"218, 19661 40 Street SE",2.0,2.0,,867.0,condo
206900,O0O0O0,4355 Seton Drive SE,2.0,1.0,,554.0,townhouse
299900,T2T1H4,102 - 1905 27 AVE SW,1.0,1.0,,668.0,condo
435000,T2M2S7,1413 1 ST NW,2.0,2.0,,1128.0,house
535000,T3A4Y4,355 HAMPSHIRE CRT NW,4.0,2.0,1.0,2090.0,house
302500,T3G3X2,502 HAWKSTONE Manor NW,3.0,2.0,1.0,1170.0,townhouse
514500,T2W5T5,183 WOOD VALLEY DR SW,3.0,3.0,1.0,1743.0,house
719000,T3E1W1,2418 24A ST SW,5.0,4.0,1.0,2436.0,house
479900,T3L0A3,3207 - 10221 TUSCANY BLVD NW,2.0,2.0,,1581.0,condo
579900,T3K0N6,223 PANTEGO VIEW NW,4.0,3.0,1.0,2266.0,house
784900,T2M4H7,2522 COCHRANE RD NW,4.0,3.0,1.0,1803.0,house
474900,T2Z3S2,62 MT DOUGLAS CLOSE SE,3.0,3.0,1.0,1899.0,house
709900,T2M1T5,905 23 AVE NW,3.0,2.0,1.0,1692.0,house
384000,T3G4B5,152 ARBOUR WOOD MEWS NW,4.0,3.0,1.0,1277.0,house
370000,T2R0H8,302 - 817 15 AVE SW,2.0,2.0,,962.0,condo
314900,T2E0W7,3 - 128 10 AVE NE,3.0,1.0,,492.0,townhouse
449900,T2Z4T9,247 COPPERFIELD GREEN SE,3.0,2.0,1.0,1813.0,house
367500,T3R0V4,1106 - 428 NOLAN HILL DR NW,4.0,3.0,1.0,1138.0,townhouse
424900,T3E3L7,3712 A 41 ST SW,4.0,2.0,1.0,946.0,house
629900,T2M0T3,318 18 AVE NW,3.0,2.0,1.0,1765.0,house
365990,T2X4K2,14 Yorkville Boulevard SW,3.0,2.0,1.0,1359.0,townhouse
509999,T2Z0T4,110 BRIGHTONWOODS GREEN SE,4.0,3.0,1.0,2157.0,house
499900,T2Z1X1,239 DOUGLASBANK DR SE,4.0,2.0,2.0,1926.0,house
374900,T2Y1B4,72 SHAWNESSY DR SW,3.0,2.0,,1470.0,house
549000,T2N3R3,1 - 1718 KENSINGTON RD NW,3.0,3.0,1.0,1211.0,townhouse
295761,T3P0V8,209 Livingston Common NE,2.0,2.0,1.0,980.0,townhouse
324900,T3E8A5,304 - 2702 17 AVE SW,2.0,2.0,,680.0,condo
1150000,T2T2K6,1005 39 AVE SW,4.0,3.0,1.0,2493.0,house
208900,T1Y7L4,1148 - 5200 44 AVE NE,2.0,1.0,,511.0,condo
370000,T3K3V5,10 SANDRINGHAM WAY NW,4.0,3.0,,1254.0,house
609800,T2X2W5,20 SUNWOOD WAY SE,5.0,3.0,1.0,2822.0,house
425000,T3M1Z3,74 CRANBROOK Drive SE,2.0,2.0,,1343.0,townhouse
434900,T2Y2B6,27 MILLBANK DR SW,3.0,2.0,1.0,1520.0,house
1195000,T3H0R8,20 ASPEN DALE WAY SW,5.0,3.0,1.0,2660.0,house
1150000,T3C1T8,1631 38 ST SW,,,,4000.0,
250818,T3P0V8,206 Livingston Common NE,2.0,1.0,,878.0,townhouse
278000,T2H1N6,71 - 210 86 AVE SE,3.0,2.0,1.0,1248.0,townhouse
181900,T2Y4T6,2103 - 2518 FISH CREEK BLVD SW,2.0,1.0,,848.0,condo
398000,T2Y3Y5,128 MILLVIEW SQ SW,5.0,4.0,,1223.0,house
799900,T2V3L5,3 HILLGROVE DR SW,5.0,3.0,1.0,1943.0,house
469300,T3B1L7,8008 33 AVE NW,5.0,2.0,,1305.0,house
314900,T2Z3V3,34 PRESTWICK Gardens SE,3.0,3.0,1.0,1206.0,townhouse
229900,T3C0W2,601 - 1334 14 AVE SW,2.0,1.0,1.0,884.0,condo
179900,T3G5B3,2112 - 950 ARBOUR LAKE RD NW,1.0,1.0,,775.0,condo
179900,T3J0G1,2221 - 1140 TARADALE DR NE,2.0,2.0,,982.0,condo
929900,T3A6N6,4686 HAMPTONS WAY NW,4.0,3.0,1.0,2752.0,house
274900,T3M0J1,109 Cranbrook Walk SE,2.0,1.0,,906.0,townhouse
232800,T3N0P5,6315 - 302 SKYVIEW RANCH DR NE,2.0,2.0,,878.0,condo
698800,T3H5S8,354 DISCOVERY RIDGE WAY SW,3.0,2.0,2.0,2309.0,house
365000,T3K4X1,1065 COUNTRY HILLS CIR NW,3.0,2.0,1.0,1357.0,house
519000,T3P1G1,440 EVANSTON VIEW NW,4.0,3.0,1.0,2168.0,house
749500,T2T1H3,1916 27 AVE SW,3.0,2.0,,1119.0,house
524900,T2K4T7,32 HUNTERQUAY PL NW,3.0,3.0,,1322.0,house
524900,T2S0K9,204 - 108 25 AVE SW,2.0,2.0,,1166.0,condo
835000,T2V5J7,2018 PALISPRIOR RD SW,2.0,3.0,,1761.0,house
249900,T3G0C2,423 - 88 ARBOUR LAKE RD NW,2.0,2.0,,840.0,condo
178750,T2A7X5,127 - 165 MANORA PL NE,2.0,2.0,,918.0,condo
210000,T2Z1J6,5304 - 279 COPPERPOND COMMON SE,2.0,2.0,,806.0,condo
210000,T1Y3Z5,99 - 3029 RUNDLESON RD NE,2.0,1.0,,815.0,townhouse
399900,T2T1J5,308 - 1611 28 AVE SW,2.0,2.0,1.0,1001.0,townhouse
529990,T3A5V7,10946 HIDDEN VALLEY DR NW,5.0,4.0,1.0,2402.0,house
689900,T2N3Z4,2248 UXBRIDGE DR NW,4.0,2.0,,1386.0,house
269900,T2S0H9,6 - 125 23 AVE SW,2.0,1.0,,812.0,condo
449000,T2T6H2,207 - 838 19 AVE SW,3.0,2.0,,1299.0,condo
335000,T2X4C9,503 Silverado Skies Common SW,3.0,2.0,1.0,1292.0,townhouse
313000,T3P0R9,1633 SYMONS VALLEY Parkway NW,2.0,2.0,1.0,1137.0,townhouse
749000,T3H2K8,124 STRATHAVEN CIR SW,5.0,3.0,1.0,2280.0,house
2490000,T3H5Z4,8181 SPRING WILLOW DR SW,4.0,3.0,1.0,3715.0,house
255700,T2C1X9,102 - 1845 LYSANDER CRES SE,3.0,1.0,1.0,1133.0,townhouse
544900,T2W3W1,380 WOODFIELD RD SW,5.0,3.0,1.0,2078.0,house
650000,T2V0A7,706 51 AVE SW,4.0,3.0,1.0,1735.0,house
193500,T2Y3W4,"3209, 3000 MILLRISE Point SW",2.0,2.0,,811.0,condo
619000,T2P5K1,1210 - 1108 6 AVE SW,2.0,2.0,,1489.0,condo
399900,T2G1E1,1906 - 211 13 AVE SE,2.0,2.0,,890.0,condo
649900,T3L0B1,773 TUSCANY SPRINGS BLVD NW,3.0,3.0,1.0,2573.0,house
649000,T2J4N8,439 PARKVIEW CRES SE,4.0,3.0,,1501.0,house
674900,T2T3Z5,"409, 3375 15 Street SW",3.0,3.0,,1166.0,condo
575000,T2K0W4,3310 1 ST NW,4.0,3.0,1.0,1678.0,house
999900,T2M4B3,509 ALEXANDER CRES NW,4.0,2.0,,1254.0,house
2899900,T2N3V8,2034 BRIAR CRES NW,4.0,3.0,2.0,3268.0,house
245000,T2W2S9,54 CANTERBURY Gardens SW,2.0,1.0,1.0,1357.0,townhouse
189900,T2S1Z3,106 - 3232 RIDEAU PL SW,1.0,1.0,,693.0,condo
149900,T3A2E6,811 - 4944 DALTON DR NW,2.0,1.0,,772.0,condo
620000,T3G0B7,497 ROCKY VISTA GDNS NW,3.0,2.0,1.0,1284.0,house
180000,T2T5S3,5 - 2400 15 ST SW,1.0,1.0,,668.0,townhouse
379900,T3E1S9,"2, 1935 24 Street SW",2.0,2.0,1.0,1636.0,townhouse
399900,T3A2V4,12 EDGEHILL RISE NW,4.0,1.0,1.0,1113.0,house
199900,T3P1C8,437 40 Street NE,4.0,2.0,,1033.0,townhouse
336000,T3H5P4,24 Cougar Ridge Mews SW,2.0,2.0,1.0,1225.0,townhouse
339900,T2G0R5,1205 - 220 12 AVE SE,2.0,2.0,,796.0,condo
949900,T2T2V2,1906 49 AVE SW,4.0,3.0,1.0,1870.0,house
449900,T3K4H8,72 HARVEST PARK RD NE,4.0,3.0,1.0,1597.0,house
325000,T2Z1C9,933 MCKENZIE TOWNE Manor SE,2.0,2.0,1.0,1137.0,townhouse
229900,T3H0A1,6 STRATHRIDGE LANE SW,,,,,
439900,T3A2Y1,709 - 32 VARSITY ESTATES CIR NW,2.0,2.0,,1059.0,condo
699000,T2M1R9,2024 22 AVE NW,4.0,2.0,,926.0,house
342500,T2Z2L9,206 MT LORETTE PL SE,4.0,2.0,,1049.0,house
284900,T3A0L9,110 - 3950 46 AVE NW,2.0,2.0,,810.0,condo
759900,T3E1Z3,2617 25A ST SW,4.0,3.0,1.0,1922.0,house
425000,T3B5C4,549 POINT MCKAY Grove NW,3.0,1.0,1.0,1521.0,townhouse
588888,T3G4R9,167 ARBOUR CREST RISE NW,4.0,2.0,1.0,2137.0,house
324900,T3E7T7,203 - 3810 43 ST SW,2.0,2.0,,1054.0,condo
747000,T3H0W6,158 ASPEN ACRES MANOR SW,4.0,3.0,1.0,2312.0,house
558000,T3A4B4,63 EDGEBYNE CRES NW,3.0,3.0,1.0,1881.0,house
498540,T3R0K9,"310312, 138 Sage Valley Common NW",3.0,2.0,,1391.0,condo
249900,T3G5K6,318 - 345 ROCKY VISTA PK NW,2.0,2.0,,833.0,condo
251704,T3R0K9,"203, 138 Sage Valley Common NW",2.0,2.0,,735.0,condo
569900,T2X0X3,303 CHAPARRAL VALLEY WAY SE,3.0,3.0,1.0,1769.0,house
289000,T3R0V4,402 - 428 NOLAN HILL DR NW,2.0,2.0,1.0,1124.0,townhouse
824900,T2J2W6,439 WILDERNESS DR SE,5.0,3.0,,2286.0,house
929900,T2J2L8,12010 LAKE ERIE RD SE,5.0,3.0,,1898.0,house
878000,T3M2E8,191 AUBURN BAY AVE SE,5.0,3.0,1.0,2721.0,house
169900,T3N0P5,2110 - 302 SKYVIEW RANCH DR NE,1.0,1.0,,594.0,condo
240000,T2E0H4,401 - 354 3 AVE NE,1.0,1.0,,813.0,condo
402769,T2G1K6,608 - 519 RIVERFRONT AVE SE,2.0,2.0,,831.0,condo
475000,T2V5J2,66 GLENMORE GREEN SW,2.0,2.0,1.0,1528.0,house
724900,T2V3K1,58 HOBART RD SW,4.0,3.0,,1347.0,house
174888,T2A7X5,110 - 165 MANORA PL NE,2.0,2.0,,905.0,condo
920000,T2Z0Y4,11 ELGIN ESTATES GREEN SE,5.0,4.0,1.0,2630.0,house
444900,T2A6E2,44 MAITLAND GREEN NE,5.0,3.0,,1680.0,house
1395000,T2V2G7,87 MASSEY PL SW,3.0,2.0,1.0,1766.0,house
598000,T2N1M2,2932 13 AVE NW,6.0,2.0,,1125.0,house
149900,T3H2P3,4205 - 385 PATTERSON HILL SW,2.0,1.0,,840.0,condo
199000,T2S0H6,403 - 526 22 AVE SW,1.0,1.0,,559.0,condo
314900,T2L2J9,805 - 3830 BRENTWOOD RD NW,2.0,2.0,,642.0,condo
874900,T2T2W2,1944 50 AVE SW,4.0,4.0,1.0,2350.0,house
124900,T2V4N8,418 - 816 89 AVE SW,1.0,1.0,,721.0,condo
206500,T2K5M7,4 - 519 64 AVE NE,3.0,1.0,1.0,1083.0,townhouse
475000,T2T0R7,1515 22 AVE SW,4.0,5.0,,1432.0,house
373000,T3J3R6,149 MARTIN CROSSING MANOR NE,3.0,1.0,1.0,1297.0,house
475000,T3R0E3,94 SAGE VALLEY CLOSE NW,3.0,2.0,1.0,2078.0,house
428900,T3G4C5,93 ARBOUR RIDGE PK NW,4.0,3.0,1.0,1455.0,house
559900,T2N2K8,1504 20 ST NW,3.0,2.0,,1133.0,house
909900,T2T1T3,2023 31 AVE SW,4.0,3.0,1.0,1911.0,house
605000,T3A3Y6,72 EDENDALE WAY NW,7.0,5.0,,1568.0,house
765000,T2M4E5,2614 EXSHAW RD NW,4.0,3.0,1.0,1860.0,house
650000,T3E3M8,3524 42 ST SW,4.0,3.0,1.0,1539.0,house
549000,T3E4T2,3708 KERRYDALE RD SW,4.0,2.0,1.0,1308.0,house
979000,T2T2V1,1703 49 AVE SW,4.0,4.0,1.0,2781.0,house
499900,T2T0P4,2311 21 AVE SW,3.0,1.0,1.0,1275.0,house
310000,T2X0Y4,420 WALDEN Circle SE,2.0,2.0,1.0,1205.0,townhouse
309900,T2R0S6,204 - 1000 15 AVE SW,2.0,1.0,,798.0,condo
519900,T3A1W2,4719 VEGAS RD NW,3.0,2.0,1.0,1371.0,house
995000,T2G4K5,615 ALBERTA AVE SE,4.0,3.0,2.0,2541.0,house
200000,T2R0K3,314 - 339 13 AVE SW,1.0,1.0,,592.0,condo
769900,T3E1X7,2617 25 ST SW,4.0,3.0,1.0,1907.0,house
219000,T3K0M2,2303 - 60 PANATELLA ST NW,2.0,2.0,,955.0,condo
159000,T2V0P7,1215 - 8710 HORTON RD SW,1.0,1.0,,498.0,condo
239900,T2Z3V2,312 - 78 PRESTWICK GDNS SE,2.0,1.0,,886.0,condo
500000,T2K3J7,653 NORTHMOUNT DR NW,,,,715.0,house
949500,T3L2M1,31 LYNX MEADOWS CRT NW,5.0,3.0,1.0,3006.0,house
175000,T3G0A7,123 - 60 ROYAL OAK PLAZA NW,1.0,1.0,,587.0,condo
366900,T3K2P3,310 Harvest Grove Walk NE,3.0,2.0,1.0,1560.0,townhouse
345000,T2Y3T3,3 BRIDLEWOOD AVE SW,3.0,3.0,1.0,1123.0,house
574900,T3R1M6,29 SHERWOOD TERR NW,4.0,3.0,1.0,2300.0,house
439900,T3M1Z3,185 CRANBROOK Villas SE,2.0,2.0,,1350.0,townhouse
199900,T2E5A9,101 - 655 MEREDITH RD NE,1.0,1.0,,648.0,condo
279000,T2N0E1,406 - 618 2 AVE NW,2.0,1.0,,928.0,condo
499900,T2C5G3,292 QUARRY PARK Boulevard SE,4.0,3.0,1.0,1610.0,townhouse
449900,T2J1R9,712 MAPLETON DR SE,3.0,2.0,1.0,1141.0,house
738400,T3B6G3,21 CRESTBROOK WAY SW,4.0,2.0,1.0,2698.0,house
435000,T2K3M2,416 TAVENDER RD NW,3.0,2.0,,1214.0,house
1695000,T3H0G2,2783 77 ST SW,4.0,4.0,1.0,3436.0,house
819000,T3H0G3,307 ASPEN MEADOWS Hill SW,3.0,3.0,1.0,2846.0,townhouse
624900,T3E4B1,1924 GREEN RIDGE RD SW,5.0,2.0,,1177.0,house
689800,T3K0T8,24 PANATELLA PARADE NW,6.0,3.0,1.0,2577.0,house
384900,T3H0X2,235 ASCOT Circle SW,2.0,2.0,1.0,1127.0,townhouse
574900,T3B5T9,6 VALLEY CREEK RD NW,4.0,3.0,1.0,2088.0,house
799900,T2V1W9,33 MALIBOU RD SW,3.0,3.0,,1203.0,house
529000,T2V0C6,431 54 AVE SW,5.0,2.0,,952.0,house
310000,T2G0G3,2804 - 225 11 AVE SE,1.0,1.0,,566.0,condo
524900,T3B5X3,172 VALLEY CREST CLOSE NW,4.0,3.0,1.0,2314.0,house
824900,T3B0L6,16 CRESTRIDGE HTS SW,4.0,3.0,1.0,2722.0,house
600000,T2Z2K1,216 MT COPPER PK SE,5.0,3.0,1.0,2490.0,house
349900,T3G1G4,1167 RANCHLANDS BLVD NW,3.0,1.0,1.0,1112.0,house
379900,T2R1A7,1401 - 1500 7 ST SW,2.0,1.0,,701.0,condo
450000,T2P1N4,1001 - 1025 5 AVE SW,2.0,2.0,,904.0,condo
458000,T2M1G3,1318 20 AVE NW,3.0,3.0,,952.0,house
270000,T1Y4Z5,39 TEMPLEMONT DR NE,3.0,1.0,2.0,1150.0,house
636000,T3E3K1,3327 40 ST SW,4.0,3.0,1.0,1670.0,house
419900,T2P5N3,404 - 1088 6 AVE SW,2.0,2.0,,1112.0,condo
277013,T3P1K2,148 Sage Meadows Garden NW,2.0,2.0,1.0,990.0,townhouse
929000,T3A5P1,25 HAMPSTEAD CIR NW,4.0,3.0,1.0,2653.0,house
519900,T2E1W7,2 - 139 24 AVE NE,2.0,3.0,1.0,1270.0,townhouse
1799000,T2T1J4,1610 28 AVE SW,,,,,
460000,T1Y4G6,227 TEMPLETON CIR NE,5.0,3.0,,1317.0,house
288800,T2R0V6,"702, 215 13 Avenue SW",1.0,1.0,,584.0,condo
1950000,T3M1N9,7 MAHOGANY ISLAND SE,4.0,1.0,,4512.0,house
849900,T3A6G8,259 HAMPSTEAD WAY NW,5.0,3.0,1.0,2462.0,house
199900,T3C2Y8,201 - 312 CEDAR CRES SW,3.0,1.0,1.0,958.0,condo
290000,T2J7J4,1704 - 11811 LAKE FRASER DR SE,2.0,2.0,,905.0,condo
495000,T3B5C1,391 POINT MCKAY Gardens NW,3.0,2.0,1.0,1456.0,townhouse
540000,T3P1G1,27 EVANSCOVE HTS NW,4.0,3.0,1.0,2010.0,house
1085000,T2E4G8,419 8 ST NE,4.0,3.0,1.0,2109.0,house
499900,T3R0B6,66 KINCORA GLEN RISE NW,4.0,3.0,1.0,2307.0,house
500000,T2E5J2,2814 Edmonton Trail NE,3.0,2.0,1.0,1743.0,townhouse
3200000,T2P5N4,505 - 600 PRINCETON WAY SW,2.0,2.0,1.0,2915.0,condo
249900,T2K1A2,302 - 4506 4 ST NW,2.0,2.0,,1041.0,condo
338000,T2K1Y9,249 SILVERADO PLAINS Park SW,2.0,2.0,1.0,1551.0,townhouse
959900,T2P5P6,2203 - 920 5 AVE SW,3.0,2.0,1.0,2011.0,condo
549900,T3C2R3,69 WINSLOW CRES SW,4.0,3.0,,1180.0,house
289900,T2R1K6,1007 - 1140 15 AVE SW,2.0,1.0,1.0,1196.0,condo
375000,T2B2S7,135 DOVERGLEN PL SE,3.0,2.0,1.0,1098.0,house
574888,T2Z1J2,66 COPPERPOND ST SE,4.0,3.0,1.0,2199.0,house
315000,T2R0N3,1603 - 733 14 AVE SW,2.0,1.0,,801.0,condo
599900,T3C1W8,1429 40 ST SW,4.0,3.0,1.0,1604.0,house
799000,T3H5C9,19 WESTRIDGE CRES SW,4.0,3.0,1.0,3035.0,house
118980,T3G4E4,92 - 99 ARBOUR LAKE RD NW,3.0,2.0,,1216.0,
249900,T2S0K9,303 - 130 25 AVE SW,2.0,1.0,,801.0,condo
184900,T3G5Y4,5 - 140 ROCKYLEDGE VIEW NW,1.0,1.0,,710.0,condo
188888,T2E6M1,401C - 4455 GREENVIEW DR NE,3.0,1.0,1.0,1013.0,condo
229900,T3C0T2,105 - 1235 13 AVE SW,2.0,1.0,,702.0,condo
399900,T2Z3S6,228 PRESTWICK AVE SE,4.0,3.0,1.0,1160.0,house
341592,T3G0G8,311 Royal Elm Road NW,2.0,1.0,,1133.0,townhouse
